,kodPocztowy,lat,lon
439700,96-230,53.3389725581525,18.033724125902996
439800,99-414,52.961265501228176,18.651871418198127
439900,99-414,53.01333635059062,18.787189086563057
440000,96-230,53.259901510532195,18.02475150785664
440100,96-200,53.23829842836394,18.158573257818862
440200,99-414,52.98686363131847,18.761756642774234
440300,99-414,52.99925245561422,18.755830116138377
440400,97-438,52.332571019119584,17.240740038835444
440500,99-414,53.01175220158228,18.744199241689753
440600,98-215,52.05098015259888,17.99984196664306
440700,97-438,52.29999673100827,17.302564651638708
440800,99-414,53.01645525711784,18.69642688178986
440900,99-414,53.01838640030741,18.667173806845938
441000,99-414,52.991053158934626,18.682643669551027
441100,98-215,52.08820092217578,18.03450129117998
441200,96-230,53.30228401370097,18.111406254818164
441300,97-317,52.82497826273001,17.76258508319935
441400,97-317,52.818642935837836,17.71141547939087
441500,99-322,52.696107280035235,18.86645631942214
441600,98-215,52.062295366792206,18.033600553609336
441700,98-215,52.08508159753453,18.06337719630423
441800,97-438,52.354353323948715,17.284405189436516
441900,97-438,52.30069363907704,17.321676565430742
442000,97-317,52.85626736394709,17.65947342974859
442100,97-317,52.86664435748284,17.734455064396624
442200,98-215,52.05541443492343,18.1454782948493
442300,98-215,52.074017318227384,18.102065749206883
442400,96-230,53.298716999055884,18.1364303501037
442500,97-438,52.301398705659274,17.360483982459407
442600,97-438,52.28397604663322,17.303822338385853
442700,97-317,52.86868565799557,17.708517097979673
442800,99-322,52.73392504689391,18.844455029848856
442900,98-215,52.074900509611695,18.020151404987647
443000,97-438,52.295042527936104,17.282129856179626
443100,99-311,52.66840679101744,18.791176612458187
443200,98-215,52.09750824143131,18.097387898192654
443300,98-215,52.02903387238638,18.003381641319088
443400,96-200,53.23286161857029,18.098035966639202
443500,96-200,53.231428676421494,18.094637777741948
443600,97-438,52.362944897839775,17.284913016571863
443700,97-438,52.38219607946083,17.329238715563953
443800,97-317,52.82578472092315,17.675220871016787
443900,97-317,52.821376910519405,17.75690101947716
444000,97-317,52.84155329480352,17.740651625526663
444100,99-322,52.65634071205807,18.858055362197376
444200,98-113,52.426299651780745,17.671693693938302
444300,98-220,52.29633197031876,17.808048684445716
444400,98-220,52.30210898836908,17.790121649276912
444500,98-220,52.30928912927165,17.789773843537407
444600,95-001,52.64188102783222,18.262706210043472
444700,98-277,51.988639902895876,17.564618523196867
444800,98-277,52.05165649562831,17.55816807462612
444900,98-277,52.04679317663743,17.655036182099323
445000,95-045,52.464466624596206,18.330289302751954
445100,99-100,52.45489841481392,18.56707265938922
445200,98-220,52.302732666157524,17.77440884241305
445300,98-220,52.30081185060478,17.776444420475
445400,98-220,52.34242842751626,17.827335514915823
445500,98-220,52.33068797905629,17.816881280072025
445600,95-001,52.61385883955533,18.27381781464974
445700,95-002,52.66721444828154,18.182933616152493
445800,95-002,52.669967543380416,18.19343953226135
445900,95-045,52.509478018059745,18.311963068373124
446000,97-403,52.58687123094603,17.51132809230455
446100,98-220,52.347411047456035,17.76241958904484
446200,95-001,52.68810106042435,18.360918905397284
446300,95-001,52.65352295179425,18.248552430532893
446400,98-277,52.03401005999007,17.574396930749664
446500,95-045,52.50858710298627,18.335879144022083
446600,99-100,52.4260159772346,18.5421672250485
446700,98-220,52.29771139938212,17.822678785183026
446800,98-220,52.31264688481218,17.840413252144803
446900,98-220,52.29355425904431,17.872456314143317
447000,95-001,52.64389506194782,18.35278668311948
447100,95-001,52.68650157752263,18.33346216581667
447200,26-341,52.943433006026,17.37898395565186
447300,98-170,52.29581195999048,17.444809304661398
447400,98-170,52.339233842327765,17.482001736863214
447500,98-170,52.33931023003605,17.48053488512372
447600,98-170,52.39198680167916,17.422226534754373
447700,95-045,52.49028439864623,18.333710294175887
447800,97-403,52.5957061606468,17.61155014581078
447900,99-100,52.459968357511016,18.562049860363878
448000,99-100,52.44847364447093,18.601335640631145
448100,98-220,52.28861557510354,17.776446256447375
448200,95-002,52.681292881246144,18.19062960716403
448300,98-170,52.30629385439443,17.458838123770565
448400,98-170,52.36854900595513,17.48765827230042
448500,98-170,52.37909680580924,17.38240656702388
448600,98-277,51.98735468964281,17.645866849054688
448700,98-277,52.044905504997146,17.622443315882265
448800,95-045,52.462009071161525,18.353895343965117
448900,99-100,52.42410953718201,18.47495606160279
449000,99-100,52.51563578006776,18.54355446526885
449100,99-100,52.4561498394757,18.488862665371858
449200,99-100,52.425601570091104,18.496099327011112
449300,99-100,52.483535576476136,18.526665343772017
449400,99-100,52.48022747596338,18.554902605345013
449500,99-100,52.388871276308954,18.492431144616035
449600,95-001,52.6247439225217,18.257752395338972
449700,26-341,53.02370229316357,17.444582800835015
449800,26-341,52.95455524894702,17.384372922629527
449900,26-341,52.943404013752954,17.34438052591799
450000,26-341,53.03288029841904,17.322727200451865
450100,98-170,52.30017284366757,17.377694146831676
450200,98-170,52.27189506442983,17.451933214269282
450300,98-170,52.30589477955791,17.420243705721433
450400,98-170,52.390504893744094,17.488632321440942
450500,98-170,52.25474718383823,17.424777119719856
450600,98-277,52.0507626536547,17.547776405391208
450700,95-073,52.54063948571312,18.27550422981071
450800,95-043,52.446805153581444,18.387967705742906
450900,97-403,52.637341132295276,17.594443675923536
451000,99-100,52.508853101455465,18.58630965125408
451100,99-100,52.509143010891506,18.54001322848967
451200,99-100,52.435576747246174,18.527773093681816
451300,99-100,52.43754779385654,18.52733191178386
451400,99-100,52.49466531502434,18.471318400453644
451500,99-100,52.432527593237324,18.445169023480993
451600,99-100,52.46585923767374,18.437356753393825
451700,95-002,52.65748685148485,18.24051576994136
451800,95-001,52.6544770272899,18.29313411060943
451900,26-341,52.99175512387806,17.351280780730924
452000,26-341,52.97276959452777,17.351233075557502
452100,26-341,52.92054087583723,17.36996733631223
452200,26-341,53.0014203937231,17.38877890920128
452300,98-170,52.35903546844983,17.4112440140828
452400,98-170,52.35812513540462,17.409822816706942
452500,98-170,52.3487243364929,17.43026692115701
452600,98-170,52.36155692826472,17.390648903206564
452700,98-170,52.37203769551024,17.375529464470564
452800,98-170,52.24177785524429,17.461985767022192
452900,98-170,52.31592857024865,17.355373668235295
453000,98-170,52.3459666282584,17.437072778660102
453100,98-170,52.30221978965516,17.377836603949863
453200,98-170,52.35723682428475,17.44552935067303
453300,98-277,52.033229832550504,17.595636481588723
453400,97-403,52.60347174686298,17.551887149856128
453500,95-061,52.86324921657954,18.23154488261998
453600,95-002,52.669908767647826,18.236596805216152
453700,95-001,52.63444573308412,18.391913677459144
453800,95-002,52.65068105390053,18.19978054648551
453900,95-100,52.602782625639875,18.316326767738083
454000,95-001,52.622243069062336,18.2880511306746
454100,95-001,52.61766693350319,18.28718151949824
454200,98-277,52.04840919231468,17.581291920425283
454300,95-045,52.46932218570536,18.25797600159566
454400,95-045,52.50849844798793,18.27625336304365
454500,97-403,52.630710117156795,17.5848648853441
454600,95-001,52.63314398682941,18.327505591660376
454700,26-341,52.951448852985834,17.392877110848563
454800,26-341,52.92049373862565,17.35640363949933
454900,26-341,52.93570995637341,17.433649377916854
455000,26-341,52.93234739086901,17.435121338589447
455100,26-341,52.99495548542483,17.436345050934708
455200,98-277,51.987892042541546,17.62817474827447
455300,97-403,52.585425710868016,17.455892609718987
455400,95-061,52.887744173138145,18.26332363068014
455500,95-061,52.81078721224882,18.31019352168894
455600,95-061,52.89463396473013,18.225742713931716
455700,98-310,52.03202847090364,17.254235853948373
455800,26-341,52.98100185082493,17.368457580503655
455900,26-341,53.02070361490151,17.32375069528691
456000,98-277,52.02667533940636,17.5919283945105
456100,97-403,52.57319015606578,17.565858623133266
456200,98-220,52.37506847851675,17.747227881174663
456300,98-220,52.335166129133064,17.77326309052229
456400,98-310,52.035548009574825,17.232565722183903
456500,98-310,52.078132044612936,17.268141443652947
456600,95-002,52.66930113764941,18.236685501709463
456700,95-001,52.66224845963978,18.24821391234037
456800,98-277,52.03143665634717,17.551637625794758
456900,95-045,52.51654408398996,18.248618713136096
457000,98-220,52.35040975200585,17.79974486948265
457100,98-220,52.28780368963306,17.726829036119547
457200,98-310,52.07925855806951,17.240606960768517
457300,98-310,52.08035090083227,17.253210283275017
457400,98-310,52.07795561543042,17.248820200027936
457500,98-310,52.056078411214045,17.26736627380633
457600,98-310,52.10643561534389,17.2538855433303
457700,98-310,52.07722549562923,17.224545480317875
457800,98-310,52.08141921852341,17.217550007030596
457900,98-310,52.06182194792833,17.200773046288557
458000,98-310,52.05705857068039,17.2091686696858
458100,98-310,52.10719373342746,17.196394436459183
458200,95-001,52.639839839007564,18.323373942738908
458300,95-045,52.4835246339359,18.280481138094697
458400,95-061,52.829887289266125,18.295118532946603
458500,95-061,52.870935060276686,18.15457402614902
458600,95-061,52.86665342065973,18.28594134307103
458700,98-220,52.357552836961254,17.791116297994023
458800,98-220,52.28574693168099,17.814652049954088
458900,98-220,52.35476946485512,17.763644489252183
459000,95-001,52.66492572638861,18.348371301809838
459100,95-002,52.67684439508904,18.217747804875373
459200,95-043,52.44160024235358,18.389452458710043
459300,95-061,52.89918951070547,18.258591052107768
459400,98-220,52.295258019889935,17.7471991215834
459500,95-045,52.523692331627814,18.329148500721885
459600,95-061,52.84162234417388,18.195555687031927
459700,95-061,52.86568804017913,18.192586703752198
459800,98-220,52.3387199959437,17.787798507270285
459900,98-220,52.344778535747494,17.789734628727754
460000,97-403,52.5804034997716,17.539555905540396
460100,95-002,52.67720617519511,18.222387486634286
460200,98-275,52.14875321133816,17.561512339098453
460300,95-045,52.5261752298121,18.301588219470634
460400,95-045,52.519832299441326,18.27246801494971
460500,99-100,52.46733194295078,18.57912399281305
460600,99-100,52.42358713973738,18.549735809689988
460700,99-100,52.47195509566594,18.48292139306249
460800,99-220,52.44173899845535,18.37364614607691
460900,99-220,52.35956958508996,18.39737902771839
461000,99-220,52.3927651056054,18.405240492295427
461100,99-220,52.38277835084198,18.373334371971406
461200,99-220,52.3477444153486,18.317677797054472
461300,99-220,52.39108851304709,18.296118204493016
461400,99-220,52.39821969334596,18.364327267433186
461500,99-100,52.46394176214574,18.471203602585717
461600,26-300,53.16208065881225,17.476132071347077
461700,26-300,53.24449879215419,17.30151782331718
461800,26-300,53.209040433792275,17.337638679976543
461900,26-300,53.19156272656056,17.366754809764842
462000,26-300,53.19584326388626,17.365609132863913
462100,99-220,52.37394258907055,18.34911917950353
462200,99-220,52.28066279698097,18.35556293233524
462300,99-220,52.44142122054434,18.36119446979428
462400,95-070,52.57914349290517,18.14389087563532
462500,95-070,52.482287911925546,18.182905986260874
462600,95-070,52.53833118190773,18.13385370693136
462700,95-070,52.546753092269526,18.13193408339088
462800,95-070,52.57100660724912,18.113786603951894
462900,26-300,53.16620502970553,17.334689064004692
463000,26-300,53.175387039612744,17.309845920661683
463100,26-300,53.155528238400976,17.42845913577245
463200,26-300,53.14066928273351,17.43059469413711
463300,26-300,53.123051842375446,17.50773768723223
463400,26-300,53.13511789672147,17.497711363179295
463500,26-300,53.2199358171331,17.370750989151574
463600,26-300,53.10778665638221,17.479509109540825
463700,26-300,53.17480549509429,17.38392874251115
463800,26-300,53.1799896332214,17.389627110063028
463900,26-300,53.18171753735249,17.38984126424931
464000,95-070,52.4884930609047,18.202273401242874
464100,26-300,53.20768187026994,17.343487561230155
464200,26-300,53.17611002305916,17.45399938669727
464300,26-300,53.114682339449296,17.379683721946574
464400,26-300,53.183737278826314,17.431645545659904
464500,26-300,53.15396565878107,17.500628543725465
464600,26-300,53.20340208581117,17.41098878321198
464700,26-300,53.1500281745721,17.310421595264692
464800,26-300,53.233704616062525,17.359240543937023
464900,26-300,53.1652009237467,17.43975718143658
465000,95-070,52.49042245417305,18.161423417018113
465100,95-070,52.51799735029139,18.100915700207377
465200,26-300,53.10760313684172,17.526696154814623
465300,26-300,53.188879801367975,17.301923616904453
465400,26-300,53.1798688134065,17.3683733399615
465500,26-300,53.208468682195246,17.391371505399103
465600,26-300,53.21476577881091,17.386248781540107
465700,26-300,53.11481332089366,17.337926128142204
465800,26-300,53.22918436447816,17.336298620499715
465900,95-070,52.484602007366696,18.12315565591514
466000,95-070,52.52988903902109,18.0703415520987
466100,95-070,52.46005207004305,18.165011813378367
466200,95-070,52.54838696849856,18.145545628687714
466300,95-070,52.48731422297854,18.093004389444413
466400,95-070,52.48035161560241,18.11995400971537
466500,95-070,52.52876733184375,18.07411729849259
466600,99-100,52.4533139452102,18.454332448112066
466700,95-070,52.48127585642425,18.132902226886845
466800,98-285,52.121418709561254,17.76792239895816
466900,98-285,52.10800860119833,17.825312761580257
467000,98-285,52.084383346163314,17.804897778338294
467100,98-285,52.13521658185683,17.681236646981368
467200,98-285,52.132246855999135,17.69378694933142
467300,99-100,52.45414481739016,18.42769160621403
467400,98-285,52.13198020365509,17.70787044583084
467500,98-285,52.113700581359716,17.721120150803724
467600,99-100,52.49165169816698,18.426526376167004
467700,99-220,52.337048952196405,18.354338984636506
467800,97-360,52.64507639244734,17.09934706910132
467900,97-360,52.660387075018285,17.132757063321677
468000,26-315,53.173134894822354,17.644605958440515
468100,26-315,53.23411680649859,17.61614409387656
468200,26-315,53.23241622965994,17.615586417846135
468300,26-315,53.198167172681295,17.609581322997713
468400,26-315,53.18775009955919,17.649503078323267
468500,26-315,53.21230214482732,17.69473875217809
468600,26-315,53.237403151380796,17.641574744550617
468700,26-315,53.16412237930871,17.50673681698891
468800,26-315,53.17066755405504,17.503963264111423
468900,98-170,52.37555715281094,17.408612618597914
469000,26-315,53.1835459950249,17.625586237097565
469100,26-315,53.15025012075071,17.52493617466209
469200,26-315,53.14919706107117,17.536837929103765
469300,26-315,53.13741646059461,17.531437576242446
469400,26-315,53.14639651514513,17.550304352529864
469500,26-315,53.181739328026026,17.6514979800002
469600,26-315,53.17729956236396,17.65592507484722
469700,26-315,53.21435965381751,17.630682268319593
469800,98-170,52.314080591970544,17.55178031094528
469900,99-210,52.258620650232544,18.48094230351861
470000,98-170,52.35233754642575,17.3682581920445
470100,96-206,53.32754579100473,17.89981714283517
470200,96-208,53.37416939340809,17.95920373656594
470300,96-206,53.2911105116743,17.93674048366823
470400,26-307,53.210655354124825,17.20264532411116
470500,26-307,53.21015080275262,17.210127332955874
470600,26-307,53.21088520853742,17.19892893502815
470700,26-307,53.208392745943115,17.196317081147512
470800,26-307,53.2031756843383,17.22827045216774
470900,26-307,53.20747434977223,17.234788950817755
471000,26-307,53.1717041782226,17.165048132734203
471100,26-307,53.16392227512801,17.164492191161
471200,26-307,53.1574025364734,17.283935102695178
471300,26-307,53.18286447538455,17.264487244342135
471400,26-307,53.18232931055362,17.264598975265617
471500,26-307,53.185343966399394,17.20937292656154
471600,26-307,53.11659661453732,17.258557616267826
471700,26-307,53.11755784511621,17.258788272297256
471800,26-307,53.113211996626866,17.257951275364984
471900,26-307,53.22708383844748,17.278440884823777
472000,26-307,53.22550733214857,17.277087560491296
472100,26-307,53.146702560731576,17.26514008150479
472200,26-307,53.20913340067877,17.172839588366084
472300,26-307,53.20839106780716,17.174009930728978
472400,26-307,53.201391981762576,17.255304389311537
472500,26-307,53.10602593437752,17.25751994869908
472600,26-307,53.10418457247371,17.262143698532487
472700,26-307,53.12757941622975,17.20551380343095
472800,98-331,52.42648283311712,16.909402841407132
472900,96-128,52.99139982557482,18.14852093551795
473000,96-128,52.974834648915575,18.137859236243553
473100,96-128,52.93107552128518,18.163088882859917
473200,98-331,52.476722788259956,16.888584673769994
473300,95-060,52.78820955077412,18.09397339383271
473400,95-060,52.807366108501135,18.118168047469133
473500,95-060,52.79610368065236,18.01771810202676
473600,95-060,52.81976139594518,18.162397518393558
473700,95-060,52.84724326811625,18.015984594935148
473800,26-332,53.07557447928917,17.32805736817828
473900,26-332,53.06288339179695,17.473712818516628
474000,95-060,52.77276975342118,18.00603424093857
474100,26-332,53.070268800239276,17.303741222349792
474200,26-332,53.10274479877253,17.35447517635505
474300,26-332,53.10926798637146,17.428042599782433
474400,26-332,53.05138905002971,17.355997217581585
474500,26-332,53.08841494638687,17.31955163102327
474600,26-332,53.048437767117115,17.46522684024164
474700,26-332,53.05099651002086,17.349607568269064
474800,26-332,53.09162393430993,17.398211951552344
474900,26-332,53.08070589604536,17.473888558224328
475000,26-332,53.07719248040537,17.466475926711738
475100,98-331,52.48567135381384,16.916853594767275
475200,26-332,53.10428379417877,17.400212818321375
475300,26-332,53.05542932951081,17.43255639850575
475400,26-332,53.09193629629125,17.34825810848896
475500,26-332,53.06429725189856,17.44514205798641
475600,26-332,53.09620480337408,17.310511838305658
475700,26-332,53.07517215017887,17.504250387984428
475800,99-220,52.40086522041739,18.309614387553058
475900,26-332,53.09583353910135,17.455610594411954
476000,26-332,53.06853270146923,17.40654655269956
476100,26-332,53.02975185702568,17.477345942535614
476200,26-332,53.07096034189101,17.427613926423398
476300,26-332,53.090220434004706,17.445278240675353
476400,26-332,53.03952145703193,17.414569777130012
476500,95-060,52.836353856561544,18.03782382723456
476600,98-345,51.994602897335895,17.004156336591382
476700,98-285,52.100516268755804,17.702229558011418
476800,95-060,52.86691132272856,18.07616909052659
476900,95-060,52.854768689767766,18.048617788915795
477000,98-345,52.00539212552136,17.070594762915235
477100,98-345,52.010842469175195,17.07086855214721
477200,98-345,52.01995866517942,17.073813502178503
477300,98-345,51.99639537374973,17.086521225079352
477400,98-345,52.00093102720342,17.069705889224426
477500,98-345,52.029121967788726,17.11332448434842
477600,98-275,52.10405248558713,17.584648750975592
477700,99-220,52.31245507085991,18.339088537236904
477800,95-060,52.82900502004677,18.144687040919358
477900,98-345,52.041083611794626,17.022311630874952
478000,98-345,52.043195183991024,17.014463479918387
478100,98-345,52.04436917594812,17.012520610518855
478200,98-345,52.0095571173608,17.106091561959396
478300,98-275,52.17163526828831,17.553903363706894
478400,98-285,52.08835807968819,17.687454686115
478500,99-220,52.35405983529313,18.41943035557063
478600,95-060,52.77168675274726,17.98302034312861
478700,95-060,52.77751881037938,17.974913079969415
478800,98-345,52.00992417283313,17.032629312959752
478900,98-345,52.039108103060826,17.073535750092883
479000,98-345,52.04689882488996,17.07525466151029
479100,98-345,52.04676160996995,17.08045041963402
479200,98-345,52.04157281811514,17.103030047732386
479300,98-331,52.470357880532646,16.799293947899987
479400,99-220,52.36180689797341,18.390325822931853
479500,95-060,52.81858411180399,18.140003950093913
479600,95-060,52.81567096725937,18.15049803415144
479700,98-331,52.42410740407732,16.792009120355456
479800,95-060,52.84084240209505,18.14289107864287
479900,99-220,52.3243663139361,18.383976258838025
480000,95-060,52.77383636471545,18.158334532511034
480100,95-060,52.85876476322289,18.03806943022826
480200,99-220,52.40708729246495,18.393842190152007
480300,99-220,52.32827837971597,18.355071742070724
480400,95-060,52.81448862403115,18.17830773914764
480500,95-060,52.840594797693115,18.0475902573086
480600,96-128,52.962693643925974,18.15026934942084
480700,96-128,52.98222987415567,18.177994642460703
480800,96-128,52.938494231502524,18.171249113099524
480900,96-128,52.9295304678109,18.183385656562088
481000,99-220,52.30906802275979,18.378403908488888
481100,99-400,52.92333850963585,18.542803091340318
481200,99-400,52.91069489007951,18.63406314636004
481300,96-206,53.27677675572707,17.9573702880032
481400,96-206,53.300291698751,17.94991099814637
481500,96-206,53.302925920784666,17.89259030510634
481600,96-208,53.36557416648665,17.93970547758466
481700,96-208,53.3641866362224,17.877328836744468
481800,99-400,52.91159070201102,18.50493735504625
481900,99-400,52.86618461336011,18.53521981362003
482000,99-400,52.972359875307134,18.509679342238957
482100,99-400,52.86274001262218,18.571698344169874
482200,99-400,52.94150539032426,18.62189324290713
482300,99-400,52.89733388571684,18.57277463273929
482400,99-400,52.96706028825274,18.60050181274803
482500,99-400,52.9674923636328,18.600715433673283
482600,99-400,52.97275690920711,18.50783577923126
482700,99-400,52.90136772434708,18.655237561169393
482800,99-400,52.91451646427032,18.582032219247182
482900,99-400,52.90316064183671,18.669291904957863
483000,99-400,52.94918133153276,18.478425563382352
483100,99-400,52.96443016827941,18.544215702741308
483200,99-400,52.96487676545584,18.543874862810394
483300,99-400,52.900194893907106,18.525145412832927
483400,99-400,52.9474532657932,18.49563191093909
483500,99-210,52.23749169884586,18.46683280715753
483600,99-210,52.263127057392495,18.406624623519455
483700,99-210,52.26060562857347,18.334417858425784
483800,99-210,52.20610857871589,18.356226652478135
483900,99-210,52.217657855726536,18.400934755644478
484000,99-210,52.234293258381335,18.491885787776447
484100,99-210,52.2251869941198,18.322176633706604
484200,99-210,52.19657918663839,18.500733549211677
484300,99-400,52.90619880733992,18.551474224263128
484400,95-030,52.69568151336656,17.82440943671818
484500,95-030,52.70075828936231,17.825779324986822
484600,95-030,52.624712318504876,17.80201556303358
484700,99-210,52.22459378143627,18.445108766547147
484800,99-210,52.22283892201836,18.45216073326603
484900,99-210,52.268089516288,18.379882961788805
485000,95-030,52.70530717068565,17.838762756322588
485100,95-030,52.72638922703294,17.833686791952754
485200,95-030,52.67751395049048,17.883911434978042
485300,95-030,52.684332902905595,17.8560510352014
485400,95-030,52.652350971409135,17.806323919902734
485500,95-030,52.64097888754866,17.780395073959323
485600,95-030,52.64451982556432,17.85262547516462
485700,97-565,52.5402916999492,16.948116072860792
485800,97-565,52.53888641949742,16.970138600608266
485900,97-565,52.54500918104648,16.966821331911365
486000,97-565,52.53751934548269,16.972833622703885
486100,99-210,52.20593705248489,18.43013591844252
486200,95-030,52.69271827202065,17.86984711277119
486300,97-545,52.65420387250639,16.983015666322498
486400,98-350,51.96816910601974,17.20135870114972
486500,98-350,51.97872653251055,17.214234729996285
486600,98-350,52.011044366876554,17.22766133150434
486700,98-350,52.00711918820389,17.220141293710856
486800,99-200,52.28077129865859,18.29771762021353
486900,98-320,52.258222270981975,17.22753485639961
487000,98-350,52.01749377857154,17.288067217909248
487100,98-320,52.205284088967616,17.237158196036596
487200,98-320,52.196927999411656,17.25779071480419
487300,97-545,52.712540107965175,16.98550493617451
487400,97-545,52.68947186997476,16.99454029531935
487500,97-545,52.69183735768325,16.99414469788511
487600,99-200,52.28305591534321,18.32109788094161
487700,98-320,52.252235445661604,17.28934384299405
487800,92-701,52.77196728989488,18.14621124903377
487900,98-235,52.000980655035065,17.778439684916204
488000,99-200,52.26554843071696,18.183150708636827
488100,99-200,52.30508639899641,18.1485227115613
488200,98-320,52.256107478990394,17.266809345854536
488300,98-320,52.21961781963223,17.219362000159176
488400,92-701,52.7698395631926,18.093223366034433
488500,98-350,52.021266461156735,17.276379046387405
488600,98-235,52.02882268303016,17.80493890696901
488700,99-200,52.20259223477089,18.242249669943483
488800,99-200,52.2785715462223,18.17859171771994
488900,98-320,52.213420237787766,17.20658929003117
489000,98-320,52.186650401103314,17.216553376671023
489100,98-320,52.19941799721687,17.12337171870453
489200,98-320,52.20417574512914,17.14538259523308
489300,98-320,52.1840859796616,17.26226612427544
489400,98-320,52.19163040509102,17.281367374983926
489500,92-701,52.711529922258336,18.116084628435626
489600,92-701,52.748689487926214,18.05879307831672
489700,92-701,52.75502664443965,18.0518934637112
489800,92-701,52.74995160894464,18.06924045691494
489900,98-350,51.98134497096658,17.28402391274565
490000,98-235,52.02897778010334,17.843404418255158
490100,98-235,52.04806499248391,17.717691095755793
490200,99-200,52.36958453939962,18.189027001775518
490300,97-352,52.81217040812337,17.08287810178232
490400,92-701,52.75479983589141,18.13204623864093
490500,98-350,51.9967747030262,17.231415908996883
490600,98-350,51.99111764299969,17.185385923877202
490700,98-235,52.04118966402304,17.82418906768266
490800,99-200,52.22563697526116,18.23335089946865
490900,99-200,52.27506759866589,18.23132642008349
491000,98-320,52.2185450083275,17.27291649604876
491100,92-701,52.76563829098956,18.12893113734447
491200,92-701,52.75642746711523,18.157812081477992
491300,92-701,52.75230686751742,18.134287232829635
491400,92-701,52.74566904101538,18.134560761414686
491500,98-350,52.01644233490268,17.255348759796867
491600,98-350,51.99056485724549,17.217137149291688
491700,98-350,51.972788297552505,17.171863566149828
491800,98-235,52.02104603598431,17.845589800737162
491900,99-200,52.2964270754988,18.21230047439809
492000,99-200,52.345129298783,18.15545429881829
492100,99-200,52.325237422106525,18.235352706192927
492200,98-324,52.18796725013673,17.025956037501494
492300,98-324,52.19105333580131,17.03807379404174
492400,98-324,52.137912322915916,17.006535154182657
492500,97-512,52.709923198422295,16.925761994898572
492600,98-235,51.99690410959156,17.934997313471346
492700,99-200,52.324510292825224,18.214149205259897
492800,99-400,52.976768567451685,18.631341809694643
492900,99-200,52.26394287767589,18.215721590046446
493000,99-200,52.27869393805659,18.19176737379758
493100,99-200,52.32130729952316,18.199654582195603
493200,99-200,52.314235009229535,18.18227242372986
493300,97-512,52.76669329048742,16.908212865677836
493400,92-701,52.75607998543975,18.095824549740712
493500,98-235,52.02883748577087,17.93423617832184
493600,99-200,52.324236984619105,18.170490265677955
493700,99-200,52.33092416772164,18.270492247466116
493800,99-200,52.23951702676094,18.227340112609784
493900,98-324,52.20616488488337,17.09770609075867
494000,99-420,52.970128572925724,18.376235719092143
494100,97-512,52.7507834508968,16.861344732884454
494200,97-512,52.757927681380245,16.981692020274277
494300,92-701,52.77974457186087,18.08560301663113
494400,92-701,52.77632150414451,18.080116148041284
494500,92-701,52.73449292893826,18.125153980218112
494600,98-235,52.03295438712515,17.895103371612738
494700,98-235,52.01328531374818,17.74407084282653
494800,98-235,52.03045926201249,17.950282797709093
494900,98-235,52.024285985373574,17.920465946076977
495000,99-200,52.315315036992644,18.222989890304415
495100,99-200,52.32442983075579,18.223894050657524
495200,99-200,52.36290831718311,18.263139866628563
495300,99-200,52.334415155553394,18.205773202386563
495400,98-324,52.15725528580835,17.017872084146717
495500,98-324,52.147366012086884,17.047652379586467
495600,98-324,52.15175644283438,17.041026516383493
495700,98-324,52.165490345945365,16.991717059874876
495800,98-324,52.13497978074424,17.044626682077585
495900,96-124,53.018404127167024,18.360276485199222
496000,96-124,53.01922243867859,18.364944269754222
496100,96-124,52.975298042656696,18.28404892286735
496200,99-420,52.95416164336898,18.330506049517805
496300,99-420,52.95237648725256,18.350325372982354
496400,96-124,53.04496276697144,18.279472208473173
496500,96-124,53.04457806979899,18.29861061491869
496600,96-124,52.96694598796686,18.290401702915837
496700,98-313,52.25697489178844,17.393197527426995
496800,97-512,52.704482632620206,16.891383017064705
496900,97-512,52.68257126342404,16.91402416120505
497000,92-701,52.75285994523594,17.999296738144277
497100,92-701,52.75211697625956,18.007766713684145
497200,92-701,52.713619070187505,18.123630258218956
497300,98-235,52.04790181797559,17.809827101813294
497400,98-235,52.029842175657045,17.783950994470032
497500,98-235,52.038111264893324,17.795509369649594
497600,99-200,52.38245875395851,18.221601952886747
497700,96-124,52.99956409253902,18.379578159453725
497800,97-512,52.7863294698562,16.895098752702026
497900,97-545,52.652131825762204,17.002508166868374
498000,98-235,52.005815415898034,17.748362657327984
498100,98-113,52.511239679264165,17.592457301982236
498200,98-113,52.47536941258147,17.54779450996211
498300,98-113,52.40993058576506,17.575611466029873
498400,98-113,52.4386097261711,17.56424646700983
498500,98-113,52.51953246221113,17.656450045472184
498600,98-113,52.507695625763375,17.6690847369153
498700,98-113,52.51817319223875,17.625045590909668
498800,98-113,52.47338389106139,17.565291438055336
498900,98-113,52.44427047717548,17.650932300596835
499000,98-235,52.00868978635376,17.866210854725708
499100,99-200,52.377828415959335,18.140435902865946
499200,99-200,52.34632333975055,18.254283908333193
499300,99-200,52.340968664400954,18.190278049097753
499400,98-113,52.44425894353383,17.626368447241287
499500,98-113,52.47377243289923,17.640602211612137
499600,98-113,52.48224439648221,17.576379961885287
499700,98-113,52.45086431098315,17.66724723418734
499800,97-545,52.68509615945251,16.94340251754036
499900,98-350,51.96628534089232,17.171992091931113
500000,98-235,51.993468732211056,17.822361097332625
500100,98-235,52.02097991991643,17.874956362797366
500200,97-545,52.65355582501779,17.04701901559399
500300,98-350,51.99048219392501,17.270149663148793
500400,98-350,52.022341215913045,17.211440049761606
